
year,mm-dd,location,parameter,unit,datatype,value
2007,3-7,LWG,tempc,C,Temp (WQM),NA
2007,3-8,LWG,tempc,C,Temp (WQM),NA
2007,3-9,LWG,tempc,C,Temp (WQM),NA
2007,3-10,LWG,tempc,C,Temp (WQM),NA
2007,3-11,LWG,tempc,C,Temp (WQM),NA
2007,3-12,LWG,tempc,C,Temp (WQM),NA
2007,3-13,LWG,tempc,C,Temp (WQM),NA
2007,3-14,LWG,tempc,C,Temp (WQM),NA
2007,3-15,LWG,tempc,C,Temp (WQM),NA
2007,3-16,LWG,tempc,C,Temp (WQM),NA
2007,3-17,LWG,tempc,C,Temp (WQM),NA
2007,3-18,LWG,tempc,C,Temp (WQM),NA
2007,3-19,LWG,tempc,C,Temp (WQM),NA
2007,3-20,LWG,tempc,C,Temp (WQM),7.078
2007,3-21,LWG,tempc,C,Temp (WQM),7.643
2007,3-22,LWG,tempc,C,Temp (WQM),8.153
2007,3-23,LWG,tempc,C,Temp (WQM),8.086
2007,3-24,LWG,tempc,C,Temp (WQM),7.757
2007,3-25,LWG,tempc,C,Temp (WQM),7.408
2007,3-26,LWG,tempc,C,Temp (WQM),7.307
2007,3-27,LWG,tempc,C,Temp (WQM),7.650
2007,3-28,LWG,tempc,C,Temp (WQM),7.799
2007,3-29,LWG,tempc,C,Temp (WQM),7.579
2007,3-30,LWG,tempc,C,Temp (WQM),7.468
2007,3-31,LWG,tempc,C,Temp (WQM),7.353
2007,4-1,LWG,tempc,C,Temp (WQM),7.428
2007,4-2,LWG,tempc,C,Temp (WQM),7.609
2007,4-3,LWG,tempc,C,Temp (WQM),7.785
2007,4-4,LWG,tempc,C,Temp (WQM),7.932
2007,4-5,LWG,tempc,C,Temp (WQM),8.067
2007,4-6,LWG,tempc,C,Temp (WQM),8.185
2007,4-7,LWG,tempc,C,Temp (WQM),8.184
2007,4-8,LWG,tempc,C,Temp (WQM),8.192
2007,4-9,LWG,tempc,C,Temp (WQM),8.610
2007,4-10,LWG,tempc,C,Temp (WQM),9.340
2007,4-11,LWG,tempc,C,Temp (WQM),10.444
2007,4-12,LWG,tempc,C,Temp (WQM),10.504
2007,4-13,LWG,tempc,C,Temp (WQM),10.107
2007,4-14,LWG,tempc,C,Temp (WQM),9.567
2007,4-15,LWG,tempc,C,Temp (WQM),9.259
2007,4-16,LWG,tempc,C,Temp (WQM),9.062
2007,4-17,LWG,tempc,C,Temp (WQM),9.102
2007,4-18,LWG,tempc,C,Temp (WQM),9.315
2007,4-19,LWG,tempc,C,Temp (WQM),9.516
2007,4-20,LWG,tempc,C,Temp (WQM),9.559
2007,4-21,LWG,tempc,C,Temp (WQM),9.437
2007,4-22,LWG,tempc,C,Temp (WQM),9.204
2007,4-23,LWG,tempc,C,Temp (WQM),9.024
2007,4-24,LWG,tempc,C,Temp (WQM),9.128
2007,4-25,LWG,tempc,C,Temp (WQM),9.260
2007,4-26,LWG,tempc,C,Temp (WQM),9.538
2007,4-27,LWG,tempc,C,Temp (WQM),10.093
2007,4-28,LWG,tempc,C,Temp (WQM),10.152
2007,4-29,LWG,tempc,C,Temp (WQM),10.414
2007,4-30,LWG,tempc,C,Temp (WQM),10.782
2007,5-1,LWG,tempc,C,Temp (WQM),11.405
2007,5-2,LWG,tempc,C,Temp (WQM),11.607
2007,5-3,LWG,tempc,C,Temp (WQM),11.401
2007,5-4,LWG,tempc,C,Temp (WQM),10.892
2007,5-5,LWG,tempc,C,Temp (WQM),10.279
2007,5-6,LWG,tempc,C,Temp (WQM),9.885
2007,5-7,LWG,tempc,C,Temp (WQM),9.538
2007,5-8,LWG,tempc,C,Temp (WQM),9.614
2007,5-9,LWG,tempc,C,Temp (WQM),9.767
2007,5-10,LWG,tempc,C,Temp (WQM),10.632
2007,5-11,LWG,tempc,C,Temp (WQM),11.906
2007,5-12,LWG,tempc,C,Temp (WQM),12.617
2007,5-13,LWG,tempc,C,Temp (WQM),12.358
2007,5-14,LWG,tempc,C,Temp (WQM),12.146
2007,5-15,LWG,tempc,C,Temp (WQM),12.025
2007,5-16,LWG,tempc,C,Temp (WQM),11.785
2007,5-17,LWG,tempc,C,Temp (WQM),11.979
2007,5-18,LWG,tempc,C,Temp (WQM),12.378
2007,5-19,LWG,tempc,C,Temp (WQM),12.905
2007,5-20,LWG,tempc,C,Temp (WQM),13.244
2007,5-21,LWG,tempc,C,Temp (WQM),12.988
2007,5-22,LWG,tempc,C,Temp (WQM),12.553
2007,5-23,LWG,tempc,C,Temp (WQM),12.147
2007,5-24,LWG,tempc,C,Temp (WQM),11.706
2007,5-25,LWG,tempc,C,Temp (WQM),11.495
2007,5-26,LWG,tempc,C,Temp (WQM),11.651
2007,5-27,LWG,tempc,C,Temp (WQM),12.210
2007,5-28,LWG,tempc,C,Temp (WQM),12.741
2007,5-29,LWG,tempc,C,Temp (WQM),12.952
2007,5-30,LWG,tempc,C,Temp (WQM),13.097
2007,5-31,LWG,tempc,C,Temp (WQM),12.850
2006,3-1,LWG,tempc,C,Temp (WQM),3.843
2006,3-2,LWG,tempc,C,Temp (WQM),3.917
2006,3-3,LWG,tempc,C,Temp (WQM),4.170
2006,3-4,LWG,tempc,C,Temp (WQM),4.553
2006,3-5,LWG,tempc,C,Temp (WQM),4.795
2006,3-6,LWG,tempc,C,Temp (WQM),4.769
2006,3-7,LWG,tempc,C,Temp (WQM),4.555
2006,3-8,LWG,tempc,C,Temp (WQM),4.646
2006,3-9,LWG,tempc,C,Temp (WQM),4.575
2006,3-10,LWG,tempc,C,Temp (WQM),4.568
2006,3-11,LWG,tempc,C,Temp (WQM),4.663
2006,3-12,LWG,tempc,C,Temp (WQM),4.575
2006,3-13,LWG,tempc,C,Temp (WQM),4.335
2006,3-14,LWG,tempc,C,Temp (WQM),4.303
2006,3-15,LWG,tempc,C,Temp (WQM),4.319
2006,3-16,LWG,tempc,C,Temp (WQM),4.439
2006,3-17,LWG,tempc,C,Temp (WQM),4.881
2006,3-18,LWG,tempc,C,Temp (WQM),5.312
2006,3-19,LWG,tempc,C,Temp (WQM),5.625
2006,3-20,LWG,tempc,C,Temp (WQM),5.945
2006,3-21,LWG,tempc,C,Temp (WQM),6.178
2006,3-22,LWG,tempc,C,Temp (WQM),6.247
2006,3-23,LWG,tempc,C,Temp (WQM),6.364
2006,3-24,LWG,tempc,C,Temp (WQM),6.386
2006,3-25,LWG,tempc,C,Temp (WQM),6.617
2006,3-26,LWG,tempc,C,Temp (WQM),6.726
2006,3-27,LWG,tempc,C,Temp (WQM),6.779
2006,3-28,LWG,tempc,C,Temp (WQM),6.952
2006,3-29,LWG,tempc,C,Temp (WQM),6.859
2006,3-30,LWG,tempc,C,Temp (WQM),6.828
2006,3-31,LWG,tempc,C,Temp (WQM),7.052
2006,4-1,LWG,tempc,C,Temp (WQM),7.163
2006,4-2,LWG,tempc,C,Temp (WQM),7.254
2006,4-3,LWG,tempc,C,Temp (WQM),7.574
2006,4-4,LWG,tempc,C,Temp (WQM),7.311
2006,4-5,LWG,tempc,C,Temp (WQM),7.448
2006,4-6,LWG,tempc,C,Temp (WQM),8.012
2006,4-7,LWG,tempc,C,Temp (WQM),8.147
2006,4-8,LWG,tempc,C,Temp (WQM),8.090
2006,4-9,LWG,tempc,C,Temp (WQM),8.241
2006,4-10,LWG,tempc,C,Temp (WQM),8.622
2006,4-11,LWG,tempc,C,Temp (WQM),8.878
2006,4-12,LWG,tempc,C,Temp (WQM),8.826
2006,4-13,LWG,tempc,C,Temp (WQM),8.959
2006,4-14,LWG,tempc,C,Temp (WQM),9.108
2006,4-15,LWG,tempc,C,Temp (WQM),9.064
2006,4-16,LWG,tempc,C,Temp (WQM),9.008
2006,4-17,LWG,tempc,C,Temp (WQM),8.585
2006,4-18,LWG,tempc,C,Temp (WQM),8.585
2006,4-19,LWG,tempc,C,Temp (WQM),8.685
2006,4-20,LWG,tempc,C,Temp (WQM),8.888
2006,4-21,LWG,tempc,C,Temp (WQM),9.332
2006,4-22,LWG,tempc,C,Temp (WQM),9.846
2006,4-23,LWG,tempc,C,Temp (WQM),10.047
2006,4-24,LWG,tempc,C,Temp (WQM),9.954
2006,4-25,LWG,tempc,C,Temp (WQM),9.850
2006,4-26,LWG,tempc,C,Temp (WQM),9.759
2006,4-27,LWG,tempc,C,Temp (WQM),9.842
2006,4-28,LWG,tempc,C,Temp (WQM),10.204
2006,4-29,LWG,tempc,C,Temp (WQM),10.908
2006,4-30,LWG,tempc,C,Temp (WQM),11.301
2006,5-1,LWG,tempc,C,Temp (WQM),11.224
2006,5-2,LWG,tempc,C,Temp (WQM),10.805
2006,5-3,LWG,tempc,C,Temp (WQM),10.621
2006,5-4,LWG,tempc,C,Temp (WQM),10.548
2006,5-5,LWG,tempc,C,Temp (WQM),10.677
2006,5-6,LWG,tempc,C,Temp (WQM),11.163
2006,5-7,LWG,tempc,C,Temp (WQM),11.829
2006,5-8,LWG,tempc,C,Temp (WQM),12.002
2006,5-9,LWG,tempc,C,Temp (WQM),11.487
2006,5-10,LWG,tempc,C,Temp (WQM),11.262
2006,5-11,LWG,tempc,C,Temp (WQM),11.267
2006,5-12,LWG,tempc,C,Temp (WQM),11.372
2006,5-13,LWG,tempc,C,Temp (WQM),11.585
2006,5-14,LWG,tempc,C,Temp (WQM),12.021
2006,5-15,LWG,tempc,C,Temp (WQM),12.493
2006,5-16,LWG,tempc,C,Temp (WQM),12.991
2006,5-17,LWG,tempc,C,Temp (WQM),13.066
2006,5-18,LWG,tempc,C,Temp (WQM),12.613
2006,5-19,LWG,tempc,C,Temp (WQM),12.272
2006,5-20,LWG,tempc,C,Temp (WQM),11.885
2006,5-21,LWG,tempc,C,Temp (WQM),11.712
2006,5-22,LWG,tempc,C,Temp (WQM),11.647
2006,5-23,LWG,tempc,C,Temp (WQM),11.673
2006,5-24,LWG,tempc,C,Temp (WQM),12.198
2006,5-25,LWG,tempc,C,Temp (WQM),12.308
2006,5-26,LWG,tempc,C,Temp (WQM),12.411
2006,5-27,LWG,tempc,C,Temp (WQM),12.530
2006,5-28,LWG,tempc,C,Temp (WQM),12.616
2006,5-29,LWG,tempc,C,Temp (WQM),12.312
2006,5-30,LWG,tempc,C,Temp (WQM),12.102
2006,5-31,LWG,tempc,C,Temp (WQM),12.226
2005,3-1,LWG,tempc,C,Temp (WQM),3.488
2005,3-2,LWG,tempc,C,Temp (WQM),3.717
2005,3-3,LWG,tempc,C,Temp (WQM),4.114
2005,3-4,LWG,tempc,C,Temp (WQM),4.274
2005,3-5,LWG,tempc,C,Temp (WQM),4.587
2005,3-6,LWG,tempc,C,Temp (WQM),4.807
2005,3-7,LWG,tempc,C,Temp (WQM),4.917
2005,3-8,LWG,tempc,C,Temp (WQM),5.314
2005,3-9,LWG,tempc,C,Temp (WQM),5.540
2005,3-10,LWG,tempc,C,Temp (WQM),6.386
2005,3-11,LWG,tempc,C,Temp (WQM),6.589
2005,3-12,LWG,tempc,C,Temp (WQM),6.238
2005,3-13,LWG,tempc,C,Temp (WQM),6.348
2005,3-14,LWG,tempc,C,Temp (WQM),6.860
2005,3-15,LWG,tempc,C,Temp (WQM),7.287
2005,3-16,LWG,tempc,C,Temp (WQM),7.478
2005,3-17,LWG,tempc,C,Temp (WQM),7.413
2005,3-18,LWG,tempc,C,Temp (WQM),7.589
2005,3-19,LWG,tempc,C,Temp (WQM),7.760
2005,3-20,LWG,tempc,C,Temp (WQM),8.024
2005,3-21,LWG,tempc,C,Temp (WQM),7.666
2005,3-22,LWG,tempc,C,Temp (WQM),7.745
2005,3-23,LWG,tempc,C,Temp (WQM),7.515
2005,3-24,LWG,tempc,C,Temp (WQM),7.377
2005,3-25,LWG,tempc,C,Temp (WQM),7.209
2005,3-26,LWG,tempc,C,Temp (WQM),7.174
2005,3-27,LWG,tempc,C,Temp (WQM),7.300
2005,3-28,LWG,tempc,C,Temp (WQM),7.415
2005,3-29,LWG,tempc,C,Temp (WQM),7.370
2005,3-30,LWG,tempc,C,Temp (WQM),7.142
2005,3-31,LWG,tempc,C,Temp (WQM),7.080
2005,4-1,LWG,tempc,C,Temp (WQM),7.074
2005,4-2,LWG,tempc,C,Temp (WQM),7.574
2005,4-3,LWG,tempc,C,Temp (WQM),7.692
2005,4-4,LWG,tempc,C,Temp (WQM),7.430
2005,4-5,LWG,tempc,C,Temp (WQM),7.632
2005,4-6,LWG,tempc,C,Temp (WQM),7.990
2005,4-7,LWG,tempc,C,Temp (WQM),8.381
2005,4-8,LWG,tempc,C,Temp (WQM),8.473
2005,4-9,LWG,tempc,C,Temp (WQM),8.348
2005,4-10,LWG,tempc,C,Temp (WQM),8.661
2005,4-11,LWG,tempc,C,Temp (WQM),9.349
2005,4-12,LWG,tempc,C,Temp (WQM),9.581
2005,4-13,LWG,tempc,C,Temp (WQM),9.407
2005,4-14,LWG,tempc,C,Temp (WQM),9.066
2005,4-15,LWG,tempc,C,Temp (WQM),9.290
2005,4-16,LWG,tempc,C,Temp (WQM),9.373
2005,4-17,LWG,tempc,C,Temp (WQM),9.053
2005,4-18,LWG,tempc,C,Temp (WQM),8.711
2005,4-19,LWG,tempc,C,Temp (WQM),8.653
2005,4-20,LWG,tempc,C,Temp (WQM),9.272
2005,4-21,LWG,tempc,C,Temp (WQM),10.127
2005,4-22,LWG,tempc,C,Temp (WQM),10.503
2005,4-23,LWG,tempc,C,Temp (WQM),10.239
2005,4-24,LWG,tempc,C,Temp (WQM),9.769
2005,4-25,LWG,tempc,C,Temp (WQM),10.169
2005,4-26,LWG,tempc,C,Temp (WQM),11.799
2005,4-27,LWG,tempc,C,Temp (WQM),12.033
2005,4-28,LWG,tempc,C,Temp (WQM),11.605
2005,4-29,LWG,tempc,C,Temp (WQM),12.013
2005,4-30,LWG,tempc,C,Temp (WQM),12.577
2005,5-1,LWG,tempc,C,Temp (WQM),12.166
2005,5-2,LWG,tempc,C,Temp (WQM),11.541
2005,5-3,LWG,tempc,C,Temp (WQM),11.122
2005,5-4,LWG,tempc,C,Temp (WQM),11.700
2005,5-5,LWG,tempc,C,Temp (WQM),11.558
2005,5-6,LWG,tempc,C,Temp (WQM),11.556
2005,5-7,LWG,tempc,C,Temp (WQM),11.593
2005,5-8,LWG,tempc,C,Temp (WQM),11.538
2005,5-9,LWG,tempc,C,Temp (WQM),11.222
2005,5-10,LWG,tempc,C,Temp (WQM),10.849
2005,5-11,LWG,tempc,C,Temp (WQM),10.641
2005,5-12,LWG,tempc,C,Temp (WQM),10.823
2005,5-13,LWG,tempc,C,Temp (WQM),11.706
2005,5-14,LWG,tempc,C,Temp (WQM),11.400
2005,5-15,LWG,tempc,C,Temp (WQM),11.674
2005,5-16,LWG,tempc,C,Temp (WQM),11.673
2005,5-17,LWG,tempc,C,Temp (WQM),11.635
2005,5-18,LWG,tempc,C,Temp (WQM),11.376
2005,5-19,LWG,tempc,C,Temp (WQM),11.125
2005,5-20,LWG,tempc,C,Temp (WQM),11.111
2005,5-21,LWG,tempc,C,Temp (WQM),11.408
2005,5-22,LWG,tempc,C,Temp (WQM),11.303
2005,5-23,LWG,tempc,C,Temp (WQM),11.856
2005,5-24,LWG,tempc,C,Temp (WQM),11.921
2005,5-25,LWG,tempc,C,Temp (WQM),12.323
2005,5-26,LWG,tempc,C,Temp (WQM),12.776
2005,5-27,LWG,tempc,C,Temp (WQM),13.445
2005,5-28,LWG,tempc,C,Temp (WQM),13.940
2005,5-29,LWG,tempc,C,Temp (WQM),14.092
2005,5-30,LWG,tempc,C,Temp (WQM),14.970
2005,5-31,LWG,tempc,C,Temp (WQM),15.149
2004,3-1,LWG,tempc,C,Temp (WQM),4.218
2004,3-2,LWG,tempc,C,Temp (WQM),4.312
2004,3-3,LWG,tempc,C,Temp (WQM),4.445
2004,3-4,LWG,tempc,C,Temp (WQM),4.673
2004,3-5,LWG,tempc,C,Temp (WQM),4.703
2004,3-6,LWG,tempc,C,Temp (WQM),4.702
2004,3-7,LWG,tempc,C,Temp (WQM),4.787
2004,3-8,LWG,tempc,C,Temp (WQM),4.963
2004,3-9,LWG,tempc,C,Temp (WQM),4.790
2004,3-10,LWG,tempc,C,Temp (WQM),4.690
2004,3-11,LWG,tempc,C,Temp (WQM),4.932
2004,3-12,LWG,tempc,C,Temp (WQM),5.148
2004,3-13,LWG,tempc,C,Temp (WQM),5.642
2004,3-14,LWG,tempc,C,Temp (WQM),5.762
2004,3-15,LWG,tempc,C,Temp (WQM),5.926
2004,3-16,LWG,tempc,C,Temp (WQM),5.955
2004,3-17,LWG,tempc,C,Temp (WQM),6.181
2004,3-18,LWG,tempc,C,Temp (WQM),6.609
2004,3-19,LWG,tempc,C,Temp (WQM),6.835
2004,3-20,LWG,tempc,C,Temp (WQM),7.261
2004,3-21,LWG,tempc,C,Temp (WQM),7.466
2004,3-22,LWG,tempc,C,Temp (WQM),7.900
2004,3-23,LWG,tempc,C,Temp (WQM),7.719
2004,3-24,LWG,tempc,C,Temp (WQM),7.493
2004,3-25,LWG,tempc,C,Temp (WQM),8.064
2004,3-26,LWG,tempc,C,Temp (WQM),8.592
2004,3-27,LWG,tempc,C,Temp (WQM),8.583
2004,3-28,LWG,tempc,C,Temp (WQM),8.661
2004,3-29,LWG,tempc,C,Temp (WQM),8.895
2004,3-30,LWG,tempc,C,Temp (WQM),8.679
2004,3-31,LWG,tempc,C,Temp (WQM),8.538
2004,4-1,LWG,tempc,C,Temp (WQM),8.589
2004,4-2,LWG,tempc,C,Temp (WQM),9.308
2004,4-3,LWG,tempc,C,Temp (WQM),9.644
2004,4-4,LWG,tempc,C,Temp (WQM),9.563
2004,4-5,LWG,tempc,C,Temp (WQM),9.306
2004,4-6,LWG,tempc,C,Temp (WQM),9.513
2004,4-7,LWG,tempc,C,Temp (WQM),10.107
2004,4-8,LWG,tempc,C,Temp (WQM),10.445
2004,4-9,LWG,tempc,C,Temp (WQM),10.620
2004,4-10,LWG,tempc,C,Temp (WQM),11.227
2004,4-11,LWG,tempc,C,Temp (WQM),11.129
2004,4-12,LWG,tempc,C,Temp (WQM),11.088
2004,4-13,LWG,tempc,C,Temp (WQM),10.507
2004,4-14,LWG,tempc,C,Temp (WQM),10.420
2004,4-15,LWG,tempc,C,Temp (WQM),10.377
2004,4-16,LWG,tempc,C,Temp (WQM),10.583
2004,4-17,LWG,tempc,C,Temp (WQM),10.428
2004,4-18,LWG,tempc,C,Temp (WQM),10.297
2004,4-19,LWG,tempc,C,Temp (WQM),10.257
2004,4-20,LWG,tempc,C,Temp (WQM),9.622
2004,4-21,LWG,tempc,C,Temp (WQM),9.683
2004,4-22,LWG,tempc,C,Temp (WQM),10.123
2004,4-23,LWG,tempc,C,Temp (WQM),10.316
2004,4-24,LWG,tempc,C,Temp (WQM),10.008
2004,4-25,LWG,tempc,C,Temp (WQM),10.794
2004,4-26,LWG,tempc,C,Temp (WQM),11.654
2004,4-27,LWG,tempc,C,Temp (WQM),11.338
2004,4-28,LWG,tempc,C,Temp (WQM),11.470
2004,4-29,LWG,tempc,C,Temp (WQM),12.286
2004,4-30,LWG,tempc,C,Temp (WQM),12.371
2004,5-1,LWG,tempc,C,Temp (WQM),12.589
2004,5-2,LWG,tempc,C,Temp (WQM),12.185
2004,5-3,LWG,tempc,C,Temp (WQM),11.692
2004,5-4,LWG,tempc,C,Temp (WQM),12.219
2004,5-5,LWG,tempc,C,Temp (WQM),12.458
2004,5-6,LWG,tempc,C,Temp (WQM),12.530
2004,5-7,LWG,tempc,C,Temp (WQM),12.260
2004,5-8,LWG,tempc,C,Temp (WQM),12.190
2004,5-9,LWG,tempc,C,Temp (WQM),12.022
2004,5-10,LWG,tempc,C,Temp (WQM),11.940
2004,5-11,LWG,tempc,C,Temp (WQM),11.659
2004,5-12,LWG,tempc,C,Temp (WQM),11.528
2004,5-13,LWG,tempc,C,Temp (WQM),11.297
2004,5-14,LWG,tempc,C,Temp (WQM),10.690
2004,5-15,LWG,tempc,C,Temp (WQM),10.737
2004,5-16,LWG,tempc,C,Temp (WQM),10.696
2004,5-17,LWG,tempc,C,Temp (WQM),11.894
2004,5-18,LWG,tempc,C,Temp (WQM),12.032
2004,5-19,LWG,tempc,C,Temp (WQM),12.249
2004,5-20,LWG,tempc,C,Temp (WQM),12.763
2004,5-21,LWG,tempc,C,Temp (WQM),12.722
2004,5-22,LWG,tempc,C,Temp (WQM),12.779
2004,5-23,LWG,tempc,C,Temp (WQM),12.653
2004,5-24,LWG,tempc,C,Temp (WQM),12.380
2004,5-25,LWG,tempc,C,Temp (WQM),12.090
2004,5-26,LWG,tempc,C,Temp (WQM),12.064
2004,5-27,LWG,tempc,C,Temp (WQM),12.457
2004,5-28,LWG,tempc,C,Temp (WQM),12.326
2004,5-29,LWG,tempc,C,Temp (WQM),11.914
2004,5-30,LWG,tempc,C,Temp (WQM),11.330
2004,5-31,LWG,tempc,C,Temp (WQM),10.901
2003,3-1,LWG,tempc,C,Temp (WQM),4.813
2003,3-2,LWG,tempc,C,Temp (WQM),4.554
2003,3-3,LWG,tempc,C,Temp (WQM),4.233
2003,3-4,LWG,tempc,C,Temp (WQM),3.936
2003,3-5,LWG,tempc,C,Temp (WQM),3.921
2003,3-6,LWG,tempc,C,Temp (WQM),4.072
2003,3-7,LWG,tempc,C,Temp (WQM),4.260
2003,3-8,LWG,tempc,C,Temp (WQM),4.516
2003,3-9,LWG,tempc,C,Temp (WQM),4.742
2003,3-10,LWG,tempc,C,Temp (WQM),4.992
2003,3-11,LWG,tempc,C,Temp (WQM),5.165
2003,3-12,LWG,tempc,C,Temp (WQM),5.139
2003,3-13,LWG,tempc,C,Temp (WQM),5.514
2003,3-14,LWG,tempc,C,Temp (WQM),6.048
2003,3-15,LWG,tempc,C,Temp (WQM),6.150
2003,3-16,LWG,tempc,C,Temp (WQM),NA
2003,3-17,LWG,tempc,C,Temp (WQM),6.700
2003,3-18,LWG,tempc,C,Temp (WQM),6.949
2003,3-19,LWG,tempc,C,Temp (WQM),6.942
2003,3-20,LWG,tempc,C,Temp (WQM),7.202
2003,3-21,LWG,tempc,C,Temp (WQM),7.239
2003,3-22,LWG,tempc,C,Temp (WQM),7.200
2003,3-23,LWG,tempc,C,Temp (WQM),7.105
2003,3-24,LWG,tempc,C,Temp (WQM),7.256
2003,3-25,LWG,tempc,C,Temp (WQM),7.351
2003,3-26,LWG,tempc,C,Temp (WQM),7.321
2003,3-27,LWG,tempc,C,Temp (WQM),7.193
2003,3-28,LWG,tempc,C,Temp (WQM),7.223
2003,3-29,LWG,tempc,C,Temp (WQM),7.344
2003,3-30,LWG,tempc,C,Temp (WQM),7.365
2003,3-31,LWG,tempc,C,Temp (WQM),7.237
2003,4-1,LWG,tempc,C,Temp (WQM),7.242
2003,4-2,LWG,tempc,C,Temp (WQM),7.809
2003,4-3,LWG,tempc,C,Temp (WQM),8.319
2003,4-4,LWG,tempc,C,Temp (WQM),8.102
2003,4-5,LWG,tempc,C,Temp (WQM),7.332
2003,4-6,LWG,tempc,C,Temp (WQM),7.154
2003,4-7,LWG,tempc,C,Temp (WQM),7.293
2003,4-8,LWG,tempc,C,Temp (WQM),7.430
2003,4-9,LWG,tempc,C,Temp (WQM),7.523
2003,4-10,LWG,tempc,C,Temp (WQM),8.109
2003,4-11,LWG,tempc,C,Temp (WQM),8.686
2003,4-12,LWG,tempc,C,Temp (WQM),8.867
2003,4-13,LWG,tempc,C,Temp (WQM),9.354
2003,4-14,LWG,tempc,C,Temp (WQM),9.263
2003,4-15,LWG,tempc,C,Temp (WQM),9.115
2003,4-16,LWG,tempc,C,Temp (WQM),9.016
2003,4-17,LWG,tempc,C,Temp (WQM),8.779
2003,4-18,LWG,tempc,C,Temp (WQM),8.615
2003,4-19,LWG,tempc,C,Temp (WQM),9.044
2003,4-20,LWG,tempc,C,Temp (WQM),9.248
2003,4-21,LWG,tempc,C,Temp (WQM),9.153
2003,4-22,LWG,tempc,C,Temp (WQM),9.137
2003,4-23,LWG,tempc,C,Temp (WQM),9.815
2003,4-24,LWG,tempc,C,Temp (WQM),9.988
2003,4-25,LWG,tempc,C,Temp (WQM),9.944
2003,4-26,LWG,tempc,C,Temp (WQM),9.579
2003,4-27,LWG,tempc,C,Temp (WQM),9.492
2003,4-28,LWG,tempc,C,Temp (WQM),9.466
2003,4-29,LWG,tempc,C,Temp (WQM),9.135
2003,4-30,LWG,tempc,C,Temp (WQM),9.040
2003,5-1,LWG,tempc,C,Temp (WQM),9.521
2003,5-2,LWG,tempc,C,Temp (WQM),10.318
2003,5-3,LWG,tempc,C,Temp (WQM),9.940
2003,5-4,LWG,tempc,C,Temp (WQM),9.734
2003,5-5,LWG,tempc,C,Temp (WQM),9.856
2003,5-6,LWG,tempc,C,Temp (WQM),9.840
2003,5-7,LWG,tempc,C,Temp (WQM),9.905
2003,5-8,LWG,tempc,C,Temp (WQM),9.690
2003,5-9,LWG,tempc,C,Temp (WQM),9.590
2003,5-10,LWG,tempc,C,Temp (WQM),9.789
2003,5-11,LWG,tempc,C,Temp (WQM),10.459
2003,5-12,LWG,tempc,C,Temp (WQM),10.662
2003,5-13,LWG,tempc,C,Temp (WQM),11.207
2003,5-14,LWG,tempc,C,Temp (WQM),11.145
2003,5-15,LWG,tempc,C,Temp (WQM),10.830
2003,5-16,LWG,tempc,C,Temp (WQM),11.223
2003,5-17,LWG,tempc,C,Temp (WQM),11.346
2003,5-18,LWG,tempc,C,Temp (WQM),10.703
2003,5-19,LWG,tempc,C,Temp (WQM),10.637
2003,5-20,LWG,tempc,C,Temp (WQM),10.298
2003,5-21,LWG,tempc,C,Temp (WQM),10.079
2003,5-22,LWG,tempc,C,Temp (WQM),10.237
2003,5-23,LWG,tempc,C,Temp (WQM),11.233
2003,5-24,LWG,tempc,C,Temp (WQM),11.589
2003,5-25,LWG,tempc,C,Temp (WQM),12.462
2003,5-26,LWG,tempc,C,Temp (WQM),12.842
2003,5-27,LWG,tempc,C,Temp (WQM),11.980
2003,5-28,LWG,tempc,C,Temp (WQM),11.463
2003,5-29,LWG,tempc,C,Temp (WQM),11.992
2003,5-30,LWG,tempc,C,Temp (WQM),12.135
2003,5-31,LWG,tempc,C,Temp (WQM),11.849
2002,3-1,LWG,tempc,C,Temp (WQM),3.720
2002,3-2,LWG,tempc,C,Temp (WQM),3.501
2002,3-3,LWG,tempc,C,Temp (WQM),3.069
2002,3-4,LWG,tempc,C,Temp (WQM),3.035
2002,3-5,LWG,tempc,C,Temp (WQM),3.027
2002,3-6,LWG,tempc,C,Temp (WQM),2.980
2002,3-7,LWG,tempc,C,Temp (WQM),3.094
2002,3-8,LWG,tempc,C,Temp (WQM),3.155
2002,3-9,LWG,tempc,C,Temp (WQM),3.264
2002,3-10,LWG,tempc,C,Temp (WQM),3.297
2002,3-11,LWG,tempc,C,Temp (WQM),3.397
2002,3-12,LWG,tempc,C,Temp (WQM),3.694
2002,3-13,LWG,tempc,C,Temp (WQM),3.964
2002,3-14,LWG,tempc,C,Temp (WQM),4.032
2002,3-15,LWG,tempc,C,Temp (WQM),4.133
2002,3-16,LWG,tempc,C,Temp (WQM),4.678
2002,3-17,LWG,tempc,C,Temp (WQM),4.675
2002,3-18,LWG,tempc,C,Temp (WQM),4.734
2002,3-19,LWG,tempc,C,Temp (WQM),4.749
2002,3-20,LWG,tempc,C,Temp (WQM),4.780
2002,3-21,LWG,tempc,C,Temp (WQM),4.821
2002,3-22,LWG,tempc,C,Temp (WQM),4.771
2002,3-23,LWG,tempc,C,Temp (WQM),4.664
2002,3-24,LWG,tempc,C,Temp (WQM),4.619
2002,3-25,LWG,tempc,C,Temp (WQM),4.578
2002,3-26,LWG,tempc,C,Temp (WQM),7.639
2002,3-27,LWG,tempc,C,Temp (WQM),8.119
2002,3-28,LWG,tempc,C,Temp (WQM),6.916
